gene id, D-loop w/o 2 sections,D-loop wrong boundaries,no locations info, no gene id features, no features, unable to extract
D-loop,,,,AP008880.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008879.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008878.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008877.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008876.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008875.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008874.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008873.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008872.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008871.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008870.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008869.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008868.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008867.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008866.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008865.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008864.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008863.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008862.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008861.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008860.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008859.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008858.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008857.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008856.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008855.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008854.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008853.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008852.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008851.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008850.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008849.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008848.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008847.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008846.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008845.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008844.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008843.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008842.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008841.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008840.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008839.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008838.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008837.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008836.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008835.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008834.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008833.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008832.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008831.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008830.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008829.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008828.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008827.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008826.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008825.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008728.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008727.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008726.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008725.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008724.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008723.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008722.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008721.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008720.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008719.1 - tRNA-Phe starts at 582,,
D-loop,,,,AP008718.1 - tRNA-Phe starts at 586,,
D-loop,,,,AP008717.1 - tRNA-Phe starts at 574,,
D-loop,,,,AP008716.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008715.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008714.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008713.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008712.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008711.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008710.1 - tRNA-Phe starts at 580,,
D-loop,,,,AP008709.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008708.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008707.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008706.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008705.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008704.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008703.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008702.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008701.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008700.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008699.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008698.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008697.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008696.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008695.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008694.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008693.1 - tRNA-Phe starts at 582,,
D-loop,,,,AP008692.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008691.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008690.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008689.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008688.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008687.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008686.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008685.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008684.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008683.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008682.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008681.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008680.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008679.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008678.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008677.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008676.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008675.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008674.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008673.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008672.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008671.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008670.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008669.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008668.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008667.1 - tRNA-Phe starts at 574,,
D-loop,,,,AP008666.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008665.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008664.1 - tRNA-Phe starts at 582,,
D-loop,,,,AP008663.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008662.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008661.1 - tRNA-Phe starts at 573,,
D-loop,,,,AP008660.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008659.1 - tRNA-Phe starts at 584,,
D-loop,,,,AP008658.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008657.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008656.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008655.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008654.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008653.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008652.1 - tRNA-Phe starts at 580,,
D-loop,,,,AP008651.1 - tRNA-Phe starts at 585,,
D-loop,,,,AP008650.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008649.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008648.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008647.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008646.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008645.1 - tRNA-Phe starts at 585,,
D-loop,,,,AP008644.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008643.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008642.1 - tRNA-Phe starts at 581,,
D-loop,,,,AP008641.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008640.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008639.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008638.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008637.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008636.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008635.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008634.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008633.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008536.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008535.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008534.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008533.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008532.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008531.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008530.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008529.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008528.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008527.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008526.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008525.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008524.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008523.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008522.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008521.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008520.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008519.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008518.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008517.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008516.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008515.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008514.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008513.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008512.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008511.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008510.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008509.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008508.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008507.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008506.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008505.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008504.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008503.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008502.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008501.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008500.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008499.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008498.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008497.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008496.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008495.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008494.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008493.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008492.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008491.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008490.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008489.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008488.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008487.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008486.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008485.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008484.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008483.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008482.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008481.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008480.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008479.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008478.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008477.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008476.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008475.1 - tRNA-Phe starts at 574,,
D-loop,,,,AP008474.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008473.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008472.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008471.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008470.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008469.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008468.1 - tRNA-Phe starts at 581,,
D-loop,,,,AP008467.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008466.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008465.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008464.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008463.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008462.1 - tRNA-Phe starts at 580,,
D-loop,,,,AP008461.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008460.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008459.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008458.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008457.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008456.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008455.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008454.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008453.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008452.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008451.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008450.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008449.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008448.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008447.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008446.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008445.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008444.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008443.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008442.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008441.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008440.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008439.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008438.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008437.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008436.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008435.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008434.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008433.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008432.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008431.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008430.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008429.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008428.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008427.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008426.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008425.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008424.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008423.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008422.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008421.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008420.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008419.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008418.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008417.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008416.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008415.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008414.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008413.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008412.1 - tRNA-Phe starts at 572,,
D-loop,,,,AP008411.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008410.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008409.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008408.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008407.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008406.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008405.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008404.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008403.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008402.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008401.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008400.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008399.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008398.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008397.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008396.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008395.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008394.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008393.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008392.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008391.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008390.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008389.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008388.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008387.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008386.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008385.1 - tRNA-Phe starts at 584,,
D-loop,,,,AP008384.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008383.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008382.1 - tRNA-Phe starts at 574,,
D-loop,,,,AP008381.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008380.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008379.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008378.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008377.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008376.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008375.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008374.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008373.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008372.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008371.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008370.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008369.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008368.1 - tRNA-Phe starts at 580,,
D-loop,,,,AP008367.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008366.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008365.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008364.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008363.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008362.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008361.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008360.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008359.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008358.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008357.1 - tRNA-Phe starts at 581,,
D-loop,,,,AP008356.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008355.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008354.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008353.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008352.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008351.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008350.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008349.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008348.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008347.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008346.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008345.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008344.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008343.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008342.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008341.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008340.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008339.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008338.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008337.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008336.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008335.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008334.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008333.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008332.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008331.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008330.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008329.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008328.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008327.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008326.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008325.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008324.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008323.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008322.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008321.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008320.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008319.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008318.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008317.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008316.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008315.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008314.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008313.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008312.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008311.1 - tRNA-Phe starts at 572,,
D-loop,,,,AP008310.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008309.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008308.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008307.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008306.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008305.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008304.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008303.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008302.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008301.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008300.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008299.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008298.1 - tRNA-Phe starts at 581,,
D-loop,,,,AP008297.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008296.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008295.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008294.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008293.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008292.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008291.1 - tRNA-Phe starts at 580,,
D-loop,,,,AP008290.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008289.1 - tRNA-Phe starts at 580,,
D-loop,,,,AP008288.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008287.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008286.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008285.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008284.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008283.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008282.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008281.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008280.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008279.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008278.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008277.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008276.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008275.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008274.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008273.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008272.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008271.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008270.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008269.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008268.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008267.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008266.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008265.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008264.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008263.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008262.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008261.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008260.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008259.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008258.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008257.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008256.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008255.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008254.1 - tRNA-Phe starts at 575,,
