gene,haplogroup,tool,#columns
COX3,Q,D,mafft_parttree,-,85
COX3,Q,N,clustalo,-,63
COX3,Q,N,mafft_auto,-,63
COX3,Q,N,mafft_parttree,-,63
COX3,Q,A,clustalo,-,62
COX3,Q,A,mafft_auto,-,62
COX3,Q,A,mafft_parttree,-,62
COX3,Q,I,clustalo,-,52
COX3,Q,I,mafft_auto,-,52
COX3,Q,I,mafft_parttree,-,52
COX3,Q,O,clustalo,-,12
COX3,Q,O,mafft_auto,-,12
COX3,Q,O,mafft_parttree,-,13
COX3,Q,S,clustalo,-,15
COX3,Q,S,mafft_auto,-,15
COX3,Q,S,mafft_parttree,-,15
COX3,Q,W,clustalo,-,32
COX3,Q,W,mafft_auto,-,32
COX3,Q,W,mafft_parttree,-,32
COX3,Q,X,clustalo,-,40
COX3,Q,X,mafft_auto,-,40
COX3,Q,X,mafft_parttree,-,39
COX3,Q,Y,clustalo,-,15
COX3,Q,Y,mafft_auto,-,15
COX3,Q,Y,mafft_parttree,-,15
COX3,Q,R0,clustalo,-,23
COX3,Q,R0,mafft_auto,-,23
COX3,Q,R0,mafft_parttree,-,23
COX3,Q,B6,clustalo,-,13
COX3,Q,B6,mafft_auto,-,13
COX3,Q,B6,mafft_parttree,-,13
COX3,Q,F,clustalo,-,36
COX3,Q,F,mafft_auto,-,36
COX3,Q,F,mafft_parttree,-,36
COX3,Q,J,clustalo,-,80
COX3,Q,J,mafft_auto,-,80
COX3,Q,J,mafft_parttree,-,80
COX3,Q,P,clustalo,-,21
COX3,Q,P,mafft_auto,-,21
COX3,Q,P,mafft_parttree,-,21
COX3,Q,K,clustalo,-,84
COX3,Q,K,mafft_auto,-,84
COX3,Q,K,mafft_parttree,-,84
COX3,Q,B,clustalo,-,93
COX3,Q,B,mafft_auto,-,93
COX3,Q,B,mafft_parttree,-,93
COX3,Q,HV,clustalo,-,40
COX3,Q,HV,mafft_auto,-,40
COX3,Q,HV,mafft_parttree,-,40
COX3,Q,T,clustalo,-,92
COX3,Q,T,mafft_auto,-,92
COX3,Q,T,mafft_parttree,-,91
COX3,Q,R,clustalo,-,70
COX3,Q,R,mafft_auto,-,70
COX3,Q,R,mafft_parttree,-,69
COX3,Q,H,clustalo,-,101
COX3,Q,H,mafft_auto,-,101
COX3,Q,H,mafft_parttree,-,101
COX3,Q,V,clustalo,-,33
COX3,Q,V,mafft_auto,-,33
COX3,Q,V,mafft_parttree,-,33
COX3,Q,U,clustalo,-,118
COX3,Q,U,mafft_auto,-,118
COX3,Q,U,mafft_parttree,-,117
COX3,Z,D,clustalo,-,86
COX3,Z,D,mafft_auto,-,86
COX3,Z,D,mafft_parttree,-,86
COX3,Z,N,clustalo,-,60
COX3,Z,N,mafft_auto,-,60
COX3,Z,N,mafft_parttree,-,60
COX3,Z,A,clustalo,-,61
COX3,Z,A,mafft_auto,-,61
COX3,Z,A,mafft_parttree,-,61
COX3,Z,I,clustalo,-,53
COX3,Z,I,mafft_auto,-,53
COX3,Z,I,mafft_parttree,-,53
COX3,Z,O,clustalo,-,10
COX3,Z,O,mafft_auto,-,10
COX3,Z,O,mafft_parttree,-,11
COX3,Z,S,clustalo,-,13
COX3,Z,S,mafft_auto,-,13
COX3,Z,S,mafft_parttree,-,13
COX3,Z,W,clustalo,-,30
COX3,Z,W,mafft_auto,-,30
COX3,Z,W,mafft_parttree,-,30
COX3,Z,X,clustalo,-,38
COX3,Z,X,mafft_auto,-,38
COX3,Z,X,mafft_parttree,-,37
COX3,Z,Y,clustalo,-,13
COX3,Z,Y,mafft_auto,-,13
COX3,Z,Y,mafft_parttree,-,13
COX3,Z,R0,clustalo,-,21
COX3,Z,R0,mafft_auto,-,21
COX3,Z,R0,mafft_parttree,-,21
COX3,Z,B6,clustalo,-,10
COX3,Z,B6,mafft_auto,-,10
COX3,Z,B6,mafft_parttree,-,10
COX3,Z,F,clustalo,-,38
COX3,Z,F,mafft_auto,-,38
COX3,Z,F,mafft_parttree,-,38
COX3,Z,J,clustalo,-,79
COX3,Z,J,mafft_auto,-,79
COX3,Z,J,mafft_parttree,-,79
COX3,Z,P,clustalo,-,21
COX3,Z,P,mafft_auto,-,21
COX3,Z,P,mafft_parttree,-,21
COX3,Z,K,clustalo,-,82
COX3,Z,K,mafft_auto,-,82
COX3,Z,K,mafft_parttree,-,82
COX3,Z,B,clustalo,-,93
COX3,Z,B,mafft_auto,-,93
COX3,Z,B,mafft_parttree,-,93
COX3,Z,HV,clustalo,-,38
COX3,Z,HV,mafft_auto,-,38
COX3,Z,HV,mafft_parttree,-,38
COX3,Z,T,clustalo,-,90
COX3,Z,T,mafft_auto,-,90
COX3,Z,T,mafft_parttree,-,89
COX3,Z,R,clustalo,-,66
COX3,Z,R,mafft_auto,-,66
COX3,Z,R,mafft_parttree,-,65
COX3,Z,H,clustalo,-,99
COX3,Z,H,mafft_auto,-,99
COX3,Z,H,mafft_parttree,-,99
COX3,Z,V,clustalo,-,30
COX3,Z,V,mafft_auto,-,30
COX3,Z,V,mafft_parttree,-,30
COX3,Z,U,clustalo,-,117
COX3,Z,U,mafft_auto,-,117
COX3,Z,U,mafft_parttree,-,116
COX3,D,N,clustalo,-,107
COX3,D,N,mafft_auto,-,107
COX3,D,N,mafft_parttree,-,107
COX3,D,A,clustalo,-,112
COX3,D,A,mafft_auto,-,112
COX3,D,A,mafft_parttree,-,112
COX3,D,I,clustalo,-,97
COX3,D,I,mafft_auto,-,97
COX3,D,I,mafft_parttree,-,97
COX3,D,O,clustalo,-,81
COX3,D,O,mafft_auto,-,81
COX3,D,O,mafft_parttree,-,82
COX3,D,S,clustalo,-,82
COX3,D,S,mafft_auto,-,82
COX3,D,S,mafft_parttree,-,82
COX3,D,W,clustalo,-,96
COX3,D,W,mafft_auto,-,96
COX3,D,W,mafft_parttree,-,96
COX3,D,X,clustalo,-,97
COX3,D,X,mafft_auto,-,97
COX3,D,X,mafft_parttree,-,96
COX3,D,Y,clustalo,-,83
COX3,D,Y,mafft_auto,-,83
COX3,D,Y,mafft_parttree,-,83
COX3,D,R0,clustalo,-,87
COX3,D,R0,mafft_auto,-,87
COX3,D,R0,mafft_parttree,-,87
COX3,D,B6,clustalo,-,82
COX3,D,B6,mafft_auto,-,82
COX3,D,B6,mafft_parttree,-,82
COX3,D,F,clustalo,-,99
COX3,D,F,mafft_auto,-,99
COX3,D,F,mafft_parttree,-,99
COX3,D,J,clustalo,-,115
COX3,D,J,mafft_auto,-,115
COX3,D,J,mafft_parttree,-,115
COX3,D,P,clustalo,-,88
COX3,D,P,mafft_auto,-,88
COX3,D,P,mafft_parttree,-,88
COX3,D,K,clustalo,-,121
COX3,D,K,mafft_auto,-,121
COX3,D,K,mafft_parttree,-,121
COX3,D,B,clustalo,-,128
COX3,D,B,mafft_auto,-,128
COX3,D,B,mafft_parttree,-,128
COX3,D,HV,clustalo,-,90
COX3,D,HV,mafft_auto,-,90
COX3,D,HV,mafft_parttree,-,90
COX3,D,T,clustalo,-,124
COX3,D,T,mafft_auto,-,124
COX3,D,T,mafft_parttree,-,123
COX3,D,R,clustalo,-,109
COX3,D,R,mafft_auto,-,109
COX3,D,R,mafft_parttree,-,108
COX3,D,H,clustalo,-,102
COX3,D,H,mafft_auto,-,102
COX3,D,H,mafft_parttree,-,102
COX3,D,V,clustalo,-,92
COX3,D,V,mafft_auto,-,92
COX3,D,V,mafft_parttree,-,92
COX3,D,U,clustalo,-,142
COX3,D,U,mafft_auto,-,142
COX3,D,U,mafft_parttree,-,141
COX3,N,A,clustalo,-,90
COX3,N,A,mafft_auto,-,90
COX3,N,A,mafft_parttree,-,90
COX3,N,I,clustalo,-,81
COX3,N,I,mafft_auto,-,81
COX3,N,I,mafft_parttree,-,81
COX3,N,O,clustalo,-,55
COX3,N,O,mafft_auto,-,55
COX3,N,O,mafft_parttree,-,56
COX3,N,S,clustalo,-,58
COX3,N,S,mafft_auto,-,58
COX3,N,S,mafft_parttree,-,58
COX3,N,W,clustalo,-,63
COX3,N,W,mafft_auto,-,63
COX3,N,W,mafft_parttree,-,63
COX3,N,X,clustalo,-,72
COX3,N,X,mafft_auto,-,72
COX3,N,X,mafft_parttree,-,71
COX3,N,Y,clustalo,-,57
COX3,N,Y,mafft_auto,-,57
COX3,N,Y,mafft_parttree,-,57
COX3,N,R0,clustalo,-,62
COX3,N,R0,mafft_auto,-,62
COX3,N,R0,mafft_parttree,-,62
COX3,N,B6,clustalo,-,56
COX3,N,B6,mafft_auto,-,56
COX3,N,B6,mafft_parttree,-,56
COX3,N,F,clustalo,-,74
COX3,N,F,mafft_auto,-,74
COX3,N,F,mafft_parttree,-,74
COX3,N,J,clustalo,-,97
COX3,N,J,mafft_auto,-,97
COX3,N,J,mafft_parttree,-,97
COX3,N,P,clustalo,-,63
COX3,N,P,mafft_auto,-,63
COX3,N,P,mafft_parttree,-,63
COX3,N,K,clustalo,-,102
COX3,N,K,mafft_auto,-,102
COX3,N,K,mafft_parttree,-,102
COX3,N,B,clustalo,-,107
COX3,N,B,mafft_auto,-,107
COX3,N,B,mafft_parttree,-,107
COX3,N,HV,clustalo,-,71
COX3,N,HV,mafft_auto,-,71
COX3,N,HV,mafft_parttree,-,71
COX3,N,T,clustalo,-,105
COX3,N,T,mafft_auto,-,105
COX3,N,T,mafft_parttree,-,104
COX3,N,R,clustalo,-,88
COX3,N,R,mafft_auto,-,88
COX3,N,R,mafft_parttree,-,87
COX3,N,H,clustalo,-,99
COX3,N,H,mafft_auto,-,99
COX3,N,H,mafft_parttree,-,99
COX3,N,V,clustalo,-,64
COX3,N,V,mafft_auto,-,64
COX3,N,V,mafft_parttree,-,64
COX3,N,U,clustalo,-,133
COX3,N,U,mafft_auto,-,133
COX3,N,U,mafft_parttree,-,132
COX3,A,I,clustalo,-,76
COX3,A,I,mafft_auto,-,76
COX3,A,I,mafft_parttree,-,76
COX3,A,O,clustalo,-,57
COX3,A,O,mafft_auto,-,57
COX3,A,O,mafft_parttree,-,58
COX3,A,S,clustalo,-,60
COX3,A,S,mafft_auto,-,60
COX3,A,S,mafft_parttree,-,60
COX3,A,W,clustalo,-,67
COX3,A,W,mafft_auto,-,67
COX3,A,W,mafft_parttree,-,67
COX3,A,X,clustalo,-,75
COX3,A,X,mafft_auto,-,75
COX3,A,X,mafft_parttree,-,74
COX3,A,Y,clustalo,-,59
COX3,A,Y,mafft_auto,-,59
COX3,A,Y,mafft_parttree,-,59
COX3,A,R0,clustalo,-,64
COX3,A,R0,mafft_auto,-,64
COX3,A,R0,mafft_parttree,-,64
COX3,A,B6,clustalo,-,58
COX3,A,B6,mafft_auto,-,58
COX3,A,B6,mafft_parttree,-,58
COX3,A,F,clustalo,-,75
COX3,A,F,mafft_auto,-,75
COX3,A,F,mafft_parttree,-,75
COX3,A,J,clustalo,-,103
COX3,A,J,mafft_auto,-,103
COX3,A,J,mafft_parttree,-,103
COX3,A,P,clustalo,-,65
COX3,A,P,mafft_auto,-,65
COX3,A,P,mafft_parttree,-,65
COX3,A,K,clustalo,-,106
COX3,A,K,mafft_auto,-,106
COX3,A,K,mafft_parttree,-,106
COX3,A,B,clustalo,-,116
COX3,A,B,mafft_auto,-,116
COX3,A,B,mafft_parttree,-,116
COX3,A,HV,clustalo,-,73
COX3,A,HV,mafft_auto,-,73
COX3,A,HV,mafft_parttree,-,73
COX3,A,T,clustalo,-,110
COX3,A,T,mafft_auto,-,110
COX3,A,T,mafft_parttree,-,109
COX3,A,R,clustalo,-,97
COX3,A,R,mafft_auto,-,97
COX3,A,R,mafft_parttree,-,96
COX3,A,H,clustalo,-,102
COX3,A,H,mafft_auto,-,102
COX3,A,H,mafft_parttree,-,102
COX3,A,V,clustalo,-,69
COX3,A,V,mafft_auto,-,69
COX3,A,V,mafft_parttree,-,69
COX3,A,U,clustalo,-,136
COX3,A,U,mafft_auto,-,136
COX3,A,U,mafft_parttree,-,135
COX3,I,O,clustalo,-,48
COX3,I,O,mafft_auto,-,48
COX3,I,O,mafft_parttree,-,49
COX3,I,S,clustalo,-,51
COX3,I,S,mafft_auto,-,51
COX3,I,S,mafft_parttree,-,51
COX3,I,W,clustalo,-,60
COX3,I,W,mafft_auto,-,60
COX3,I,W,mafft_parttree,-,60
COX3,I,X,clustalo,-,65
COX3,I,X,mafft_auto,-,65
COX3,I,X,mafft_parttree,-,65
COX3,I,Y,clustalo,-,50
COX3,I,Y,mafft_auto,-,50
COX3,I,Y,mafft_parttree,-,50
COX3,I,R0,clustalo,-,53
COX3,I,R0,mafft_auto,-,53
COX3,I,R0,mafft_parttree,-,53
COX3,I,B6,clustalo,-,49
COX3,I,B6,mafft_auto,-,49
COX3,I,B6,mafft_parttree,-,49
COX3,I,F,clustalo,-,62
COX3,I,F,mafft_auto,-,62
COX3,I,F,mafft_parttree,-,62
COX3,I,J,clustalo,-,95
COX3,I,J,mafft_auto,-,95
COX3,I,J,mafft_parttree,-,95
COX3,I,P,clustalo,-,56
COX3,I,P,mafft_auto,-,56
COX3,I,P,mafft_parttree,-,56
COX3,I,K,clustalo,-,96
COX3,I,K,mafft_auto,-,96
COX3,I,K,mafft_parttree,-,96
COX3,I,B,clustalo,-,106
COX3,I,B,mafft_auto,-,106
COX3,I,B,mafft_parttree,-,106
COX3,I,HV,clustalo,-,67
COX3,I,HV,mafft_auto,-,67
COX3,I,HV,mafft_parttree,-,67
COX3,I,T,clustalo,-,103
COX3,I,T,mafft_auto,-,103
COX3,I,T,mafft_parttree,-,103
COX3,I,R,clustalo,-,86
COX3,I,R,mafft_auto,-,86
COX3,I,R,mafft_parttree,-,86
COX3,I,H,clustalo,-,96
COX3,I,H,mafft_auto,-,96
COX3,I,H,mafft_parttree,-,96
COX3,I,V,clustalo,-,62
COX3,I,V,mafft_auto,-,62
COX3,I,V,mafft_parttree,-,62
COX3,I,U,clustalo,-,125
COX3,I,U,mafft_auto,-,125
COX3,I,U,mafft_parttree,-,125
COX3,O,S,clustalo,-,4
COX3,O,S,mafft_auto,-,4
COX3,O,S,mafft_parttree,-,5
COX3,O,W,clustalo,-,22
COX3,O,W,mafft_auto,-,22
COX3,O,W,mafft_parttree,-,23
COX3,O,X,clustalo,-,31
COX3,O,X,mafft_auto,-,31
COX3,O,X,mafft_parttree,-,30
COX3,O,Y,clustalo,-,4
COX3,O,Y,mafft_auto,-,4
COX3,O,Y,mafft_parttree,-,5
COX3,O,R0,clustalo,-,12
COX3,O,R0,mafft_auto,-,12
COX3,O,R0,mafft_parttree,-,13
COX3,O,B6,clustalo,-,2
COX3,O,B6,mafft_auto,-,2
COX3,O,B6,mafft_parttree,-,3
COX3,O,F,clustalo,-,32
COX3,O,F,mafft_auto,-,32
COX3,O,F,mafft_parttree,-,33
COX3,O,J,clustalo,-,75
COX3,O,J,mafft_auto,-,75
COX3,O,J,mafft_parttree,-,75
COX3,O,P,clustalo,-,12
COX3,O,P,mafft_auto,-,12
COX3,O,P,mafft_parttree,-,13
COX3,O,K,clustalo,-,78
COX3,O,K,mafft_auto,-,78
COX3,O,K,mafft_parttree,-,79
COX3,O,B,clustalo,-,89
COX3,O,B,mafft_auto,-,89
COX3,O,B,mafft_parttree,-,90
COX3,O,HV,clustalo,-,33
COX3,O,HV,mafft_auto,-,33
COX3,O,HV,mafft_parttree,-,34
COX3,O,T,clustalo,-,86
COX3,O,T,mafft_auto,-,86
COX3,O,T,mafft_parttree,-,85
COX3,O,R,clustalo,-,62
COX3,O,R,mafft_auto,-,62
COX3,O,R,mafft_parttree,-,62
COX3,O,H,clustalo,-,99
COX3,O,H,mafft_auto,-,99
COX3,O,H,mafft_parttree,-,99
COX3,O,V,clustalo,-,24
COX3,O,V,mafft_auto,-,24
COX3,O,V,mafft_parttree,-,25
COX3,O,U,clustalo,-,116
COX3,O,U,mafft_auto,-,116
COX3,O,U,mafft_parttree,-,116
COX3,S,W,clustalo,-,25
COX3,S,W,mafft_auto,-,25
COX3,S,W,mafft_parttree,-,25
COX3,S,X,clustalo,-,33
COX3,S,X,mafft_auto,-,33
COX3,S,X,mafft_parttree,-,32
COX3,S,Y,clustalo,-,7
COX3,S,Y,mafft_auto,-,7
COX3,S,Y,mafft_parttree,-,7
COX3,S,R0,clustalo,-,15
COX3,S,R0,mafft_auto,-,15
COX3,S,R0,mafft_parttree,-,15
COX3,S,B6,clustalo,-,5
COX3,S,B6,mafft_auto,-,5
COX3,S,B6,mafft_parttree,-,5
COX3,S,F,clustalo,-,35
COX3,S,F,mafft_auto,-,35
COX3,S,F,mafft_parttree,-,35
COX3,S,J,clustalo,-,77
COX3,S,J,mafft_auto,-,77
COX3,S,J,mafft_parttree,-,77
COX3,S,P,clustalo,-,15
COX3,S,P,mafft_auto,-,15
COX3,S,P,mafft_parttree,-,15
COX3,S,K,clustalo,-,80
COX3,S,K,mafft_auto,-,80
COX3,S,K,mafft_parttree,-,80
COX3,S,B,clustalo,-,90
COX3,S,B,mafft_auto,-,90
COX3,S,B,mafft_parttree,-,90
COX3,S,HV,clustalo,-,36
COX3,S,HV,mafft_auto,-,36
COX3,S,HV,mafft_parttree,-,36
COX3,S,T,clustalo,-,86
COX3,S,T,mafft_auto,-,86
COX3,S,T,mafft_parttree,-,85
COX3,S,R,clustalo,-,64
COX3,S,R,mafft_auto,-,64
COX3,S,R,mafft_parttree,-,63
COX3,S,H,clustalo,-,99
COX3,S,H,mafft_auto,-,99
COX3,S,H,mafft_parttree,-,99
COX3,S,V,clustalo,-,26
COX3,S,V,mafft_auto,-,26
COX3,S,V,mafft_parttree,-,26
COX3,S,U,clustalo,-,116
COX3,S,U,mafft_auto,-,116
COX3,S,U,mafft_parttree,-,115
COX3,W,X,clustalo,-,48
COX3,W,X,mafft_auto,-,48
COX3,W,X,mafft_parttree,-,47
COX3,W,Y,clustalo,-,23
COX3,W,Y,mafft_auto,-,23
COX3,W,Y,mafft_parttree,-,23
COX3,W,R0,clustalo,-,30
COX3,W,R0,mafft_auto,-,30
COX3,W,R0,mafft_parttree,-,30
COX3,W,B6,clustalo,-,23
COX3,W,B6,mafft_auto,-,23
COX3,W,B6,mafft_parttree,-,23
COX3,W,F,clustalo,-,49
COX3,W,F,mafft_auto,-,49
COX3,W,F,mafft_parttree,-,49
COX3,W,J,clustalo,-,83
COX3,W,J,mafft_auto,-,83
COX3,W,J,mafft_parttree,-,83
COX3,W,P,clustalo,-,33
COX3,W,P,mafft_auto,-,33
COX3,W,P,mafft_parttree,-,33
COX3,W,K,clustalo,-,85
COX3,W,K,mafft_auto,-,85
COX3,W,K,mafft_parttree,-,85
COX3,W,B,clustalo,-,96
COX3,W,B,mafft_auto,-,96
COX3,W,B,mafft_parttree,-,96
COX3,W,HV,clustalo,-,49
COX3,W,HV,mafft_auto,-,49
COX3,W,HV,mafft_parttree,-,49
COX3,W,T,clustalo,-,95
COX3,W,T,mafft_auto,-,95
COX3,W,T,mafft_parttree,-,94
COX3,W,R,clustalo,-,71
COX3,W,R,mafft_auto,-,71
COX3,W,R,mafft_parttree,-,70
COX3,W,H,clustalo,-,98
COX3,W,H,mafft_auto,-,98
COX3,W,H,mafft_parttree,-,98
COX3,W,V,clustalo,-,38
COX3,W,V,mafft_auto,-,38
COX3,W,V,mafft_parttree,-,38
COX3,W,U,clustalo,-,119
COX3,W,U,mafft_auto,-,119
COX3,W,U,mafft_parttree,-,118
COX3,X,Y,clustalo,-,34
COX3,X,Y,mafft_auto,-,34
COX3,X,Y,mafft_parttree,-,33
COX3,X,R0,clustalo,-,40
COX3,X,R0,mafft_auto,-,40
COX3,X,R0,mafft_parttree,-,39
COX3,X,B6,clustalo,-,32
COX3,X,B6,mafft_auto,-,32
COX3,X,B6,mafft_parttree,-,31
COX3,X,F,clustalo,-,53
COX3,X,F,mafft_auto,-,53
COX3,X,F,mafft_parttree,-,53
COX3,X,J,clustalo,-,88
COX3,X,J,mafft_auto,-,88
COX3,X,J,mafft_parttree,-,88
COX3,X,P,clustalo,-,40
COX3,X,P,mafft_auto,-,40
COX3,X,P,mafft_parttree,-,39
COX3,X,K,clustalo,-,90
COX3,X,K,mafft_auto,-,90
COX3,X,K,mafft_parttree,-,90
COX3,X,B,clustalo,-,105
COX3,X,B,mafft_auto,-,105
COX3,X,B,mafft_parttree,-,104
COX3,X,HV,clustalo,-,55
COX3,X,HV,mafft_auto,-,55
COX3,X,HV,mafft_parttree,-,54
COX3,X,T,clustalo,-,94
COX3,X,T,mafft_auto,-,94
COX3,X,T,mafft_parttree,-,93
COX3,X,R,clustalo,-,78
COX3,X,R,mafft_auto,-,78
COX3,X,R,mafft_parttree,-,77
COX3,X,H,clustalo,-,96
COX3,X,H,mafft_auto,-,96
COX3,X,H,mafft_parttree,-,96
COX3,X,V,clustalo,-,49
COX3,X,V,mafft_auto,-,49
COX3,X,V,mafft_parttree,-,49
COX3,X,U,clustalo,-,121
COX3,X,U,mafft_auto,-,121
COX3,X,U,mafft_parttree,-,120
COX3,Y,R0,clustalo,-,15
COX3,Y,R0,mafft_auto,-,15
COX3,Y,R0,mafft_parttree,-,15
COX3,Y,B6,clustalo,-,5
COX3,Y,B6,mafft_auto,-,5
COX3,Y,B6,mafft_parttree,-,5
COX3,Y,F,clustalo,-,35
COX3,Y,F,mafft_auto,-,35
COX3,Y,F,mafft_parttree,-,35
COX3,Y,J,clustalo,-,78
COX3,Y,J,mafft_auto,-,78
COX3,Y,J,mafft_parttree,-,78
COX3,Y,P,clustalo,-,15
COX3,Y,P,mafft_auto,-,15
COX3,Y,P,mafft_parttree,-,15
COX3,Y,K,clustalo,-,80
COX3,Y,K,mafft_auto,-,80
COX3,Y,K,mafft_parttree,-,80
COX3,Y,B,clustalo,-,90
COX3,Y,B,mafft_auto,-,90
COX3,Y,B,mafft_parttree,-,90
COX3,Y,HV,clustalo,-,35
COX3,Y,HV,mafft_auto,-,35
COX3,Y,HV,mafft_parttree,-,35
COX3,Y,T,clustalo,-,88
COX3,Y,T,mafft_auto,-,88
COX3,Y,T,mafft_parttree,-,87
COX3,Y,R,clustalo,-,65
COX3,Y,R,mafft_auto,-,65
COX3,Y,R,mafft_parttree,-,64
COX3,Y,H,clustalo,-,100
COX3,Y,H,mafft_auto,-,100
COX3,Y,H,mafft_parttree,-,100
COX3,Y,V,clustalo,-,26
COX3,Y,V,mafft_auto,-,26
COX3,Y,V,mafft_parttree,-,26
COX3,Y,U,clustalo,-,117
COX3,Y,U,mafft_auto,-,117
COX3,Y,U,mafft_parttree,-,116
COX3,R0,B6,clustalo,-,13
COX3,R0,B6,mafft_auto,-,13
COX3,R0,B6,mafft_parttree,-,13
COX3,R0,F,clustalo,-,41
COX3,R0,F,mafft_auto,-,41
COX3,R0,F,mafft_parttree,-,41
COX3,R0,J,clustalo,-,82
COX3,R0,J,mafft_auto,-,82
COX3,R0,J,mafft_parttree,-,82
COX3,R0,P,clustalo,-,22
COX3,R0,P,mafft_auto,-,22
COX3,R0,P,mafft_parttree,-,22
COX3,R0,K,clustalo,-,81
COX3,R0,K,mafft_auto,-,81
COX3,R0,K,mafft_parttree,-,81
COX3,R0,B,clustalo,-,92
COX3,R0,B,mafft_auto,-,92
COX3,R0,B,mafft_parttree,-,92
COX3,R0,HV,clustalo,-,43
COX3,R0,HV,mafft_auto,-,43
COX3,R0,HV,mafft_parttree,-,43
COX3,R0,T,clustalo,-,93
COX3,R0,T,mafft_auto,-,93
COX3,R0,T,mafft_parttree,-,92
COX3,R0,R,clustalo,-,69
COX3,R0,R,mafft_auto,-,69
COX3,R0,R,mafft_parttree,-,68
COX3,R0,H,clustalo,-,99
COX3,R0,H,mafft_auto,-,99
COX3,R0,H,mafft_parttree,-,99
COX3,R0,V,clustalo,-,34
COX3,R0,V,mafft_auto,-,34
COX3,R0,V,mafft_parttree,-,34
COX3,R0,U,clustalo,-,119
COX3,R0,U,mafft_auto,-,119
COX3,R0,U,mafft_parttree,-,118
COX3,B6,F,clustalo,-,32
COX3,B6,F,mafft_auto,-,32
COX3,B6,F,mafft_parttree,-,32
COX3,B6,J,clustalo,-,76
COX3,B6,J,mafft_auto,-,76
COX3,B6,J,mafft_parttree,-,76
COX3,B6,P,clustalo,-,13
COX3,B6,P,mafft_auto,-,13
COX3,B6,P,mafft_parttree,-,13
COX3,B6,K,clustalo,-,79
COX3,B6,K,mafft_auto,-,79
COX3,B6,K,mafft_parttree,-,79
COX3,B6,B,clustalo,-,89
COX3,B6,B,mafft_auto,-,89
COX3,B6,B,mafft_parttree,-,89
COX3,B6,HV,clustalo,-,33
COX3,B6,HV,mafft_auto,-,33
COX3,B6,HV,mafft_parttree,-,33
COX3,B6,T,clustalo,-,87
COX3,B6,T,mafft_auto,-,87
COX3,B6,T,mafft_parttree,-,86
COX3,B6,R,clustalo,-,62
COX3,B6,R,mafft_auto,-,62
COX3,B6,R,mafft_parttree,-,61
COX3,B6,H,clustalo,-,99
COX3,B6,H,mafft_auto,-,99
COX3,B6,H,mafft_parttree,-,99
COX3,B6,V,clustalo,-,25
COX3,B6,V,mafft_auto,-,25
COX3,B6,V,mafft_parttree,-,25
COX3,B6,U,clustalo,-,116
COX3,B6,U,mafft_auto,-,116
COX3,B6,U,mafft_parttree,-,115
COX3,F,J,clustalo,-,89
COX3,F,J,mafft_auto,-,89
COX3,F,J,mafft_parttree,-,89
COX3,F,P,clustalo,-,40
COX3,F,P,mafft_auto,-,40
COX3,F,P,mafft_parttree,-,40
COX3,F,K,clustalo,-,90
COX3,F,K,mafft_auto,-,90
COX3,F,K,mafft_parttree,-,90
COX3,F,B,clustalo,-,98
COX3,F,B,mafft_auto,-,98
COX3,F,B,mafft_parttree,-,98
COX3,F,HV,clustalo,-,55
COX3,F,HV,mafft_auto,-,55
COX3,F,HV,mafft_parttree,-,55
COX3,F,T,clustalo,-,98
COX3,F,T,mafft_auto,-,98
COX3,F,T,mafft_parttree,-,98
COX3,F,R,clustalo,-,79
COX3,F,R,mafft_auto,-,79
COX3,F,R,mafft_parttree,-,79
COX3,F,H,clustalo,-,100
COX3,F,H,mafft_auto,-,100
COX3,F,H,mafft_parttree,-,100
COX3,F,V,clustalo,-,50
COX3,F,V,mafft_auto,-,50
COX3,F,V,mafft_parttree,-,50
COX3,F,U,clustalo,-,119
COX3,F,U,mafft_auto,-,119
COX3,F,U,mafft_parttree,-,119
COX3,J,P,clustalo,-,83
COX3,J,P,mafft_auto,-,83
COX3,J,P,mafft_parttree,-,83
COX3,J,K,clustalo,-,109
COX3,J,K,mafft_auto,-,109
COX3,J,K,mafft_parttree,-,109
COX3,J,B,clustalo,-,120
COX3,J,B,mafft_auto,-,120
COX3,J,B,mafft_parttree,-,120
COX3,J,HV,clustalo,-,87
COX3,J,HV,mafft_auto,-,87
COX3,J,HV,mafft_parttree,-,87
COX3,J,T,clustalo,-,111
COX3,J,T,mafft_auto,-,111
COX3,J,T,mafft_parttree,-,111
COX3,J,R,clustalo,-,97
COX3,J,R,mafft_auto,-,97
COX3,J,R,mafft_parttree,-,97
COX3,J,H,clustalo,-,101
COX3,J,H,mafft_auto,-,101
COX3,J,H,mafft_parttree,-,101
COX3,J,V,clustalo,-,82
COX3,J,V,mafft_auto,-,82
COX3,J,V,mafft_parttree,-,82
COX3,J,U,clustalo,-,132
COX3,J,U,mafft_auto,-,132
COX3,J,U,mafft_parttree,-,132
COX3,P,K,clustalo,-,85
COX3,P,K,mafft_auto,-,85
COX3,P,K,mafft_parttree,-,85
COX3,P,B,clustalo,-,96
COX3,P,B,mafft_auto,-,96
COX3,P,B,mafft_parttree,-,96
COX3,P,HV,clustalo,-,42
COX3,P,HV,mafft_auto,-,42
COX3,P,HV,mafft_parttree,-,42
COX3,P,T,clustalo,-,93
COX3,P,T,mafft_auto,-,93
COX3,P,T,mafft_parttree,-,92
COX3,P,R,clustalo,-,71
